raw_case_id,project_region,assay_panel,sample_matrix,collection_context,lab_window,collection_month,field_team,primary_issue,secondary_issue,difficulty_tier,interference_axis,split_hint,custody_note,action_manifest,score_trace_json
edna_raw_00035,farm_ditch,amphibian_pathogen,biofilm_swab,algal_bloom_watch,field_freezer_delay,10,fir,replicate_discordance,none,easy,negation,train,"The farm ditch chain packet describes a biofilm swab bottle collected under algal bloom watch conditions for amphibian pathogen. amplification is present in alternating replicates with no stable consensus The note also says no action is needed for a separate replicate discordance concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",RERUN_PCR|REPEAT_TAXON_PANEL|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 0.15, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 0.5, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.25, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.08}"
edna_raw_00036,peat_wetland,salmonid_spawning,surface_water,thaw_window,weekend_receipt,1,sedge,inhibition,none,easy,negation,train,"Accession note for team sedge: salmonid spawning surveillance sample, surface water, received during the weekend receipt window. matrix spike recovered poorly and the qPCR curve is suppressed The note also says no action is needed for a separate temp excursion concern. Choose the ordered action manifest that best protects reporting quality.",CLEANUP_INHIBITORS|DILUTE_EXTRACT|RERUN_PCR,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.65, ""HOLD_REPORT"": 0.25, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.45, ""RERUN_PCR"": 1.88, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00037,farm_ditch,invasive_carp,surface_water,baseflow,same_day,9,heron,panel_mismatch,none,medium,distractor,train,The farm ditch chain packet describes a surface water bottle collected under baseflow conditions for invasive carp. primer panel selected at accession conflicts with the field objective No external source lookup is available to adjudicate the record. Choose the ordered action manifest that best protects reporting quality.,REPEAT_TAXON_PANEL|CLARIFY_CUSTODY|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.85, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 0.25, ""REPEAT_TAXON_PANEL"": 3.0}"
edna_raw_00038,coastal_marsh,cyanobacteria_bloom,sediment_slurry,storm_pulse,weekend_receipt,1,lichen,custody_gap,panel_mismatch,medium,distractor,train,"The coastal marsh chain packet describes a sediment slurry bottle collected under storm pulse conditions for cyanobacteria bloom. the bottle label and custody sheet disagree about the handoff time the requested assay panel does not match the species named on the custody form The plate map was reprinted after a label smudge, but well positions are legible. The supervisor wants the next three QA actions before results are released.",CLARIFY_CUSTODY|REPEAT_TAXON_PANEL|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 4.508, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 1.596, ""HOLD_REPORT"": 1.72, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.95, ""REPEAT_TAXON_PANEL"": 2.04, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00039,coastal_marsh,freshwater_mussel,surface_water,storm_pulse,overnight_hold,6,moraine,weather_dilution,temp_excursion,hard,plain,train,"Accession note for team moraine: freshwater mussel surveillance sample, surface water, received during the overnight hold window. collection occurred during a fast storm pulse with turbid runoff temperature strip was red on arrival after a long courier leg The lab needs a ranked remediation plan, not just a pass/fail disposition.",RECOLLECT_SAMPLE|RERUN_PCR|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.95, ""DILUTE_EXTRACT"": 0.65, ""ESCALATE_SUPERVISOR"": 1.098, ""HOLD_REPORT"": 0.756, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 2.812, ""RERUN_PCR"": 2.5, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00040,alpine_lake,freshwater_mussel,filter_membrane,algal_bloom_watch,weekend_receipt,10,delta,temp_excursion,inhibition,hard,cross_context,train,"Field team delta logged a filter membrane eDNA sample from the alpine lake program for the freshwater mussel panel. cooler logger shows the sample warmed above the custody limit during transport matrix spike recovered poorly and the qPCR curve is suppressed Because the sample is tied to algal bloom watch and weekend receipt, the lab treats small quality signals conservatively. The lab needs a ranked remediation plan, not just a pass/fail disposition.",QUARANTINE_COLD_CHAIN|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 2.458, ""DILUTE_EXTRACT"": 1.916, ""ESCALATE_SUPERVISOR"": 1.45, ""HOLD_REPORT"": 1.8, ""QUARANTINE_COLD_CHAIN"": 3.45, ""RECOLLECT_SAMPLE"": 0.9, ""RERUN_PCR"": 1.054}"
edna_raw_00041,urban_stream,freshwater_mussel,sediment_slurry,thaw_window,overnight_hold,12,delta,temp_excursion,none,easy,negation,train,"Accession note for team delta: freshwater mussel surveillance sample, sediment slurry, received during the overnight hold window. ice pack was spent and the receipt temperature was outside the eDNA hold range The note also says no action is needed for a separate replicate discordance concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",QUARANTINE_COLD_CHAIN|HOLD_REPORT|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.1, ""HOLD_REPORT"": 1.3, ""QUARANTINE_COLD_CHAIN"": 3.2, ""RECOLLECT_SAMPLE"": 1.1, ""RERUN_PCR"": 0.25}"
edna_raw_00042,alpine_lake,cyanobacteria_bloom,biofilm_swab,baseflow,weekend_receipt,3,lichen,blank_contamination,inhibition,hard,cross_context,train,"Field team lichen logged a biofilm swab eDNA sample from the alpine lake program for the cyanobacteria bloom panel. negative control was not clean for this plate dilution curve indicates PCR inhibition in the sample extract Because the sample is tied to baseflow and weekend receipt, the lab treats small quality signals conservatively. Choose the ordered action manifest that best protects reporting quality.",REVIEW_BLANKS|REJECT_CONTAMINATION|CLEANUP_INHIBITORS,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 2.108, ""DILUTE_EXTRACT"": 1.666, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.7, ""QUARANTINE_COLD_CHAIN"": 0.25, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 1.054, ""REVIEW_BLANKS"": 3.2}"
edna_raw_00043,urban_stream,amphibian_pathogen,sediment_slurry,storm_pulse,overnight_hold,6,willow,preservation_failure,none,easy,distractor,train,"Accession note for team willow: amphibian pathogen surveillance sample, sediment slurry, received during the overnight hold window. ethanol line is below the membrane and the hold time is exceeded A spare filter was photographed but not processed. The lab needs a ranked remediation plan, not just a pass/fail disposition.",RECOLLECT_SAMPLE|HOLD_REPORT|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.05, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""HOLD_REPORT"": 1.3, ""QUARANTINE_COLD_CHAIN"": 0.9, ""RECOLLECT_SAMPLE"": 3.55, ""RERUN_PCR"": 0.33}"
edna_raw_00044,alpine_lake,freshwater_mussel,filter_membrane,storm_pulse,same_day,9,lichen,temp_excursion,replicate_discordance,medium,negation,train,"Accession note for team lichen: freshwater mussel surveillance sample, filter membrane, received during the same day window. cooler logger shows the sample warmed above the custody limit during transport amplification is present in alternating replicates with no stable consensus The note also says no action is needed for a separate blank contamination concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",QUARANTINE_COLD_CHAIN|RERUN_PCR|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.678, ""HOLD_REPORT"": 1.47, ""QUARANTINE_COLD_CHAIN"": 3.2, ""RECOLLECT_SAMPLE"": 1.1, ""REPEAT_TAXON_PANEL"": 0.85, ""RERUN_PCR"": 2.29}"
edna_raw_00045,urban_stream,freshwater_mussel,biofilm_swab,post_rain,split_batch,1,sedge,temp_excursion,none,easy,distractor,train,Field team sedge logged a biofilm swab eDNA sample from the urban stream program for the freshwater mussel panel. cooler logger shows the sample warmed above the custody limit during transport No external source lookup is available to adjudicate the record. Choose the ordered action manifest that best protects reporting quality.,QUARANTINE_COLD_CHAIN|HOLD_REPORT|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.27, ""ESCALATE_SUPERVISOR"": 1.1, ""HOLD_REPORT"": 1.3, ""QUARANTINE_COLD_CHAIN"": 3.2, ""RECOLLECT_SAMPLE"": 0.9}"
edna_raw_00046,coastal_marsh,salmonid_spawning,sediment_slurry,storm_pulse,overnight_hold,8,fir,panel_mismatch,weather_dilution,hard,plain,train,"Accession note for team fir: salmonid spawning surveillance sample, sediment slurry, received during the overnight hold window. primer panel selected at accession conflicts with the field objective collection occurred during a fast storm pulse with turbid runoff The supervisor wants the next three QA actions before results are released.",REPEAT_TAXON_PANEL|RERUN_PCR|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 1.85, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.756, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 1.81, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 1.86, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00047,farm_ditch,salmonid_spawning,sediment_slurry,thaw_window,same_day,11,willow,custody_gap,inhibition,hard,plain,train,The farm ditch chain packet describes a sediment slurry bottle collected under thaw window conditions for salmonid spawning. the split sample was moved to a second cooler without a signed transfer line internal amplification control is delayed and the extract looks humic Choose the ordered action manifest that best protects reporting quality.,CLARIFY_CUSTODY|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""CLEANUP_INHIBITORS"": 2.458, ""DILUTE_EXTRACT"": 1.916, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.55, ""RECOLLECT_SAMPLE"": 1.2, ""RERUN_PCR"": 1.384}"
edna_raw_00048,farm_ditch,amphibian_pathogen,sediment_slurry,storm_pulse,same_day,1,willow,weather_dilution,temp_excursion,medium,distractor,train,"Field team willow logged a sediment slurry eDNA sample from the farm ditch program for the amphibian pathogen panel. field team sampled immediately after heavy rain diluted the reach ice pack was spent and the receipt temperature was outside the eDNA hold range The plate map was reprinted after a label smudge, but well positions are legible. Choose the ordered action manifest that best protects reporting quality.",RECOLLECT_SAMPLE|RERUN_PCR|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.95, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.7, ""ESCALATE_SUPERVISOR"": 0.748, ""HOLD_REPORT"": 0.756, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 3.062, ""RERUN_PCR"": 2.58}"
edna_raw_00049,peat_wetland,freshwater_mussel,sediment_slurry,algal_bloom_watch,overnight_hold,6,lichen,inhibition,none,medium,cross_context,train,"The peat wetland chain packet describes a sediment slurry bottle collected under algal bloom watch conditions for freshwater mussel. dilution curve indicates PCR inhibition in the sample extract Because the sample is tied to algal bloom watch and overnight hold, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",CLEANUP_INHIBITORS|DILUTE_EXTRACT|RERUN_PCR,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 3.45, ""DILUTE_EXTRACT"": 2.9, ""RERUN_PCR"": 1.55, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00050,coastal_marsh,invasive_carp,surface_water,baseflow,field_freezer_delay,5,lichen,replicate_discordance,blank_contamination,hard,distractor,train,The coastal marsh chain packet describes a surface water bottle collected under baseflow conditions for invasive carp. replicate wells disagree even though the positive control worked negative control was not clean for this plate No external source lookup is available to adjudicate the record. Choose the ordered action manifest that best protects reporting quality.,RERUN_PCR|REVIEW_BLANKS|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 1.846, ""HOLD_REPORT"": 1.188, ""QUARANTINE_COLD_CHAIN"": 0.25, ""REJECT_CONTAMINATION"": 1.734, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.0, ""REVIEW_BLANKS"": 2.256}"
edna_raw_00051,peat_wetland,amphibian_pathogen,filter_membrane,algal_bloom_watch,overnight_hold,11,sedge,panel_mismatch,none,medium,plain,train,The peat wetland chain packet describes a filter membrane bottle collected under algal bloom watch conditions for amphibian pathogen. the requested assay panel does not match the species named on the custody form Choose the ordered action manifest that best protects reporting quality.,REPEAT_TAXON_PANEL|CLARIFY_CUSTODY|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.85, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 0.25, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 0.08, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00052,farm_ditch,amphibian_pathogen,biofilm_swab,post_rain,field_freezer_delay,11,heron,custody_gap,none,easy,plain,train,The farm ditch chain packet describes a biofilm swab bottle collected under post rain conditions for amphibian pathogen. the split sample was moved to a second cooler without a signed transfer line The supervisor wants the next three QA actions before results are released.,CLARIFY_CUSTODY|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.27, ""CLARIFY_CUSTODY"": 3.25, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 1.0, ""RERUN_PCR"": 0.08}"
edna_raw_00053,coastal_marsh,amphibian_pathogen,surface_water,storm_pulse,split_batch,1,willow,custody_gap,none,medium,plain,train,"Accession note for team willow: amphibian pathogen surveillance sample, surface water, received during the split batch window. the bottle label and custody sheet disagree about the handoff time The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|HOLD_REPORT|RECOLLECT_SAMPLE,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.3, ""RECOLLECT_SAMPLE"": 1.2, ""RERUN_PCR"": 0.33, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00054,alpine_lake,invasive_carp,surface_water,baseflow,same_day,7,willow,blank_contamination,preservation_failure,hard,distractor,train,"The alpine lake chain packet describes a surface water bottle collected under baseflow conditions for invasive carp. negative control was not clean for this plate filter envelope leaked preservative before accession A spare filter was photographed but not processed. The lab needs a ranked remediation plan, not just a pass/fail disposition.",REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.714, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 2.206, ""QUARANTINE_COLD_CHAIN"": 0.612, ""RECOLLECT_SAMPLE"": 2.108, ""REJECT_CONTAMINATION"": 2.55, ""REVIEW_BLANKS"": 3.2}"
edna_raw_00055,farm_ditch,cyanobacteria_bloom,sediment_slurry,storm_pulse,same_day,2,sedge,blank_contamination,temp_excursion,medium,negation,train,"Accession note for team sedge: cyanobacteria bloom surveillance sample, sediment slurry, received during the same day window. negative control was not clean for this plate ice pack was spent and the receipt temperature was outside the eDNA hold range The note also says no action is needed for a separate inhibition concern. The supervisor wants the next three QA actions before results are released.",REVIEW_BLANKS|REJECT_CONTAMINATION|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.698, ""HOLD_REPORT"": 1.956, ""QUARANTINE_COLD_CHAIN"": 2.176, ""RECOLLECT_SAMPLE"": 0.812, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 3.2}"
edna_raw_00056,farm_ditch,cyanobacteria_bloom,sediment_slurry,storm_pulse,weekend_receipt,1,sedge,blank_contamination,preservation_failure,hard,plain,train,"Accession note for team sedge: cyanobacteria bloom surveillance sample, sediment slurry, received during the weekend receipt window. field blank amplified with the same target as the sample filter envelope leaked preservative before accession The supervisor wants the next three QA actions before results are released.",REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.864, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 2.456, ""QUARANTINE_COLD_CHAIN"": 0.862, ""RECOLLECT_SAMPLE"": 2.308, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 3.2}"
edna_raw_00057,peat_wetland,cyanobacteria_bloom,biofilm_swab,baseflow,overnight_hold,1,moraine,inhibition,none,medium,distractor,train,The peat wetland chain packet describes a biofilm swab bottle collected under baseflow conditions for cyanobacteria bloom. matrix spike recovered poorly and the qPCR curve is suppressed The GPS point is readable and the jar count matches the cooler manifest. Choose the ordered action manifest that best protects reporting quality.,CLEANUP_INHIBITORS|DILUTE_EXTRACT|RERUN_PCR,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.65, ""RERUN_PCR"": 1.55, ""REVIEW_BLANKS"": 0.08}"
edna_raw_00058,coastal_marsh,salmonid_spawning,sediment_slurry,post_rain,field_freezer_delay,2,lichen,blank_contamination,replicate_discordance,hard,plain,train,"Field team lichen logged a sediment slurry eDNA sample from the coastal marsh program for the salmonid spawning panel. extraction blank has a late but repeatable target signal replicate wells disagree even though the positive control worked The lab needs a ranked remediation plan, not just a pass/fail disposition.",REVIEW_BLANKS|REJECT_CONTAMINATION|RERUN_PCR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 1.878, ""HOLD_REPORT"": 1.87, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.25, ""REJECT_CONTAMINATION"": 2.55, ""REPEAT_TAXON_PANEL"": 0.85, ""RERUN_PCR"": 2.12, ""REVIEW_BLANKS"": 3.28}"
edna_raw_00059,urban_stream,amphibian_pathogen,sediment_slurry,baseflow,field_freezer_delay,10,willow,blank_contamination,temp_excursion,medium,plain,train,Field team willow logged a sediment slurry eDNA sample from the urban stream program for the amphibian pathogen panel. negative control was not clean for this plate temperature strip was red on arrival after a long courier leg The supervisor wants the next three QA actions before results are released.,REVIEW_BLANKS|REJECT_CONTAMINATION|QUARANTINE_COLD_CHAIN,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.698, ""HOLD_REPORT"": 2.206, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 0.862, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.08, ""REVIEW_BLANKS"": 3.2}"
